altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,sol,tmax,tmed,tmin,velmedia
52.0,9.0,2015-04-12,00,18,15:20,14:00,03:30,1111X,SANTANDER,0.0,1020.7,1016.2,CANTABRIA,11.1,12.4,18.5,14.2,10.0,4.7
52.0,10.0,2015-04-13,10,19,15:10,11:20,19:40,1111X,SANTANDER,0.0,1020.1,1016.8,CANTABRIA,14.7,12.0,22.7,18.8,14.9,5.3
52.0,10.0,2015-04-14,00,24,15:10,11:10,05:10,1111X,SANTANDER,0.0,1017.3,1007.8,CANTABRIA,11.7,9.5,24.2,20.2,16.2,4.7
52.0,20.0,2015-04-15,21,09,09:00,Varias,23:20,1111X,SANTANDER,0.4,1008.1,1006.0,CANTABRIA,16.9,0.1,22.7,18.5,14.3,3.3
52.0,8.0,2015-04-16,23,05,12:20,12:50,05:20,1111X,SANTANDER,9.6,1010.8,1005.5,CANTABRIA,5.3,4.4,18.4,15.6,12.9,2.8
52.0,10.0,2015-04-17,10,24,22:30,12:30,08:00,1111X,SANTANDER,6.4,1013.2,1008.6,CANTABRIA,13.1,5.9,16.3,14.0,11.6,5.3
52.0,27.0,2015-04-18,23,05,17:20,13:20,Varias,1111X,SANTANDER,0.2,1009.6,1006.2,CANTABRIA,13.1,7.2,14.8,13.0,11.1,5.3
52.0,27.0,2015-04-18,23,05,17:20,13:20,Varias,1111X,SANTANDER,0.2,1009.6,1006.2,CANTABRIA,13.1,7.2,14.8,13.0,11.1,5.3
52.0,28.0,2015-04-19,24,02,10:10,16:10,01:20,1111X,SANTANDER,0.2,1013.6,1008.4,CANTABRIA,13.3,7.8,14.9,12.6,10.3,4.7
52.0,8.0,2015-04-20,11,02,23:10,14:20,04:20,1111X,SANTANDER,0.0,1016.6,1013.3,CANTABRIA,9.2,12.9,16.4,13.6,10.8,3.6
52.0,10.0,2015-04-21,00,24,18:00,12:40,04:50,1111X,SANTANDER,0.0,1015.8,1010.6,CANTABRIA,14.2,11.6,18.2,14.4,10.5,6.1
52.0,18.0,2015-04-22,Varias,08,09:20,10:50,Varias,1111X,SANTANDER,2.6,1015.2,1008.4,CANTABRIA,14.2,6.8,22.2,17.9,13.6,5.0
52.0,8.0,2015-04-23,00,24,17:30,12:50,23:30,1111X,SANTANDER,0.0,1014.8,1009.9,CANTABRIA,9.2,10.3,16.7,14.1,11.5,3.9
52.0,28.0,2015-04-24,00,17,13:50,13:00,02:40,1111X,SANTANDER,0.0,1009.9,1005.6,CANTABRIA,9.2,2.7,15.4,13.2,11.0,3.1
52.0,18.0,2015-04-25,00,24,11:10,14:00,05:00,1111X,SANTANDER,0.0,1006.0,1000.9,CANTABRIA,11.1,9.4,24.2,18.1,12.0,3.3
52.0,28.0,2015-04-26,23,08,23:59,10:50,20:30,1111X,SANTANDER,6.0,1002.3,998.2,CANTABRIA,11.7,0.8,15.4,13.8,12.3,4.2
52.0,28.0,2015-04-27,24,00,03:10,10:30,05:50,1111X,SANTANDER,3.8,1014.8,1002.1,CANTABRIA,13.6,1.3,14.4,13.3,12.2,5.6
52.0,8.0,2015-04-28,10,Varias,16:50,09:00,23:40,1111X,SANTANDER,0.2,1017.0,1011.9,CANTABRIA,12.2,10.3,15.7,13.4,11.1,5.6
52.0,99.0,2015-04-29,21,01,Varias,13:10,00:30,1111X,SANTANDER,0.0,1015.1,1011.6,CANTABRIA,7.8,2.2,15.1,13.0,10.9,3.1
52.0,18.0,2015-04-30,00,24,06:00,14:30,01:50,1111X,SANTANDER,0.4,1014.0,1005.1,CANTABRIA,7.2,5.5,21.6,16.4,11.2,3.3
52.0,99.0,2015-05-01,23,06,Varias,13:20,04:00,1111X,SANTANDER,0.0,1009.3,1003.3,CANTABRIA,9.2,1.9,20.4,17.7,15.0,2.8
52.0,10.0,2015-05-02,00,24,19:50,23:40,02:40,1111X,SANTANDER,0.2,1008.1,998.7,CANTABRIA,10.8,0.6,23.3,18.9,14.5,4.7
52.0,26.0,2015-05-03,20,06,01:00,00:40,Varias,1111X,SANTANDER,0.6,1004.0,998.1,CANTABRIA,11.7,2.5,23.9,19.4,14.8,5.0
52.0,20.0,2015-05-04,00,19,19:20,14:50,03:20,1111X,SANTANDER,1.8,1001.7,988.3,CANTABRIA,23.6,5.5,25.1,19.8,14.6,7.8
52.0,28.0,2015-05-05,23,00,01:30,00:00,22:20,1111X,SANTANDER,0.0,1011.0,993.3,CANTABRIA,20.0,2.1,20.2,16.2,12.2,2.5
52.0,9.0,2015-05-06,22,00,23:59,13:30,05:50,1111X,SANTANDER,0.0,1015.4,1010.7,CANTABRIA,7.5,9.0,15.6,13.6,11.6,2.8
52.0,25.0,2015-05-07,00,19,23:30,16:00,03:20,1111X,SANTANDER,0.0,1013.6,1002.4,CANTABRIA,13.6,11.0,20.0,15.6,11.3,5.3
52.0,26.0,2015-05-08,24,00,00:50,15:50,00:10,1111X,SANTANDER,0.0,1018.3,1003.0,CANTABRIA,18.6,10.3,20.6,17.4,14.3,2.5
52.0,99.0,2015-05-09,13,01,Varias,13:50,07:30,1111X,SANTANDER,0.0,1021.2,1017.5,CANTABRIA,8.6,4.1,19.7,16.8,13.8,3.9
52.0,27.0,2015-05-10,00,14,16:20,12:10,04:40,1111X,SANTANDER,0.0,1017.6,1011.9,CANTABRIA,12.5,11.0,20.4,16.9,13.4,3.6
52.0,27.0,2015-05-11,Varias,24,00:30,14:10,04:10,1111X,SANTANDER,0.0,1015.5,1013.5,CANTABRIA,7.8,0.0,15.0,14.4,13.7,2.5
52.0,7.0,2015-05-12,11,Varias,15:40,11:20,01:00,1111X,SANTANDER,0.0,1016.4,1012.2,CANTABRIA,8.9,5.3,17.6,15.6,13.7,3.9
52.0,26.0,2015-05-13,11,03,06:30,11:50,23:20,1111X,SANTANDER,0.0,1015.7,1010.6,CANTABRIA,14.2,5.2,18.4,16.2,14.1,4.4
52.0,28.0,2015-05-14,22,04,23:59,07:40,12:00,1111X,SANTANDER,6.0,1015.7,1011.0,CANTABRIA,21.4,1.4,15.7,14.4,13.1,6.7
52.0,28.0,2015-05-15,Varias,00,00:00,00:00,05:40,1111X,SANTANDER,5.4,1025.0,1015.5,CANTABRIA,21.4,0.1,13.5,12.4,11.2,9.2
52.0,31.0,2015-05-16,11,04,01:40,13:30,04:50,1111X,SANTANDER,0.2,1027.0,1024.3,CANTABRIA,10.3,3.3,15.3,13.4,11.4,3.1
52.0,5.0,2015-05-17,00,24,13:40,12:10,23:59,1111X,SANTANDER,0.0,1025.3,1015.3,CANTABRIA,7.2,7.5,17.1,14.4,11.8,5.0
52.0,35.0,2015-05-18,00,Varias,23:59,10:40,05:00,1111X,SANTANDER,1.2,1015.3,1010.5,CANTABRIA,13.9,6.1,15.7,13.2,10.6,2.8
52.0,35.0,2015-05-18,00,Varias,23:59,10:40,05:00,1111X,SANTANDER,1.2,1015.3,1010.5,CANTABRIA,13.9,6.1,15.7,13.2,10.6,2.8
52.0,34.0,2015-05-19,22,00,22:00,13:40,04:00,1111X,SANTANDER,2.4,1016.1,1010.9,CANTABRIA,15.8,2.2,15.3,13.5,11.7,5.0
52.0,31.0,2015-05-20,24,04,11:10,11:00,05:30,1111X,SANTANDER,2.6,1022.4,1015.2,CANTABRIA,15.3,4.0,15.4,13.2,10.9,6.7
52.0,35.0,2015-05-21,21,Varias,00:30,16:20,00:50,1111X,SANTANDER,0.0,1025.5,1022.3,CANTABRIA,9.7,11.7,14.9,13.2,11.5,3.9
52.0,2.0,2015-05-22,00,24,06:20,11:00,02:50,1111X,SANTANDER,0.0,1024.9,1020.6,CANTABRIA,7.8,10.0,16.2,13.8,11.5,3.3
52.0,35.0,2015-05-23,00,24,15:00,10:30,04:10,1111X,SANTANDER,0.0,1020.6,1016.4,CANTABRIA,8.1,10.6,15.5,13.5,11.5,3.1
52.0,26.0,2015-05-24,23,04,07:20,13:10,02:10,1111X,SANTANDER,0.0,1016.5,1014.9,CANTABRIA,6.1,1.2,16.3,14.6,12.8,2.8
52.0,35.0,2015-05-25,Varias,04,20:10,13:20,20:30,1111X,SANTANDER,0.0,1018.0,1016.2,CANTABRIA,10.6,3.4,16.6,15.1,13.6,3.9
52.0,29.0,2015-05-26,23,04,10:20,10:40,00:40,1111X,SANTANDER,0.0,1020.0,1017.1,CANTABRIA,8.9,2.4,17.0,15.3,13.6,4.4
52.0,4.0,2015-05-27,00,19,12:40,12:00,04:20,1111X,SANTANDER,0.0,1019.7,1015.7,CANTABRIA,7.5,14.1,17.9,15.3,12.7,4.2
52.0,6.0,2015-05-28,00,18,14:50,13:30,04:50,1111X,SANTANDER,0.0,1015.9,1012.7,CANTABRIA,7.8,12.4,19.0,15.7,12.4,3.6
52.0,34.0,2015-05-29,23,04,12:40,14:40,04:40,1111X,SANTANDER,0.0,1013.7,1011.5,CANTABRIA,5.8,11.4,17.0,15.8,14.5,2.5
52.0,99.0,2015-05-30,Varias,03,Varias,15:30,03:50,1111X,SANTANDER,0.0,1014.2,1012.2,CANTABRIA,5.3,12.1,18.5,16.4,14.2,2.5
52.0,32.0,2015-05-31,22,05,17:20,15:20,04:40,1111X,SANTANDER,2.0,1014.4,1011.4,CANTABRIA,6.7,11.9,20.6,17.2,13.8,2.2
52.0,3.0,2015-06-01,Varias,04,07:50,15:00,20:50,1111X,SANTANDER,0.4,1013.8,1012.4,CANTABRIA,4.7,0.4,17.1,16.2,15.2,1.1
52.0,24.0,2015-06-02,Varias,03,12:50,Varias,Varias,1111X,SANTANDER,0.0,1016.4,1012.3,CANTABRIA,5.8,11.6,20.1,17.8,15.6,3.1
52.0,8.0,2015-06-03,10,24,11:50,07:30,04:30,1111X,SANTANDER,0.0,1017.4,1015.1,CANTABRIA,10.0,2.3,20.6,17.8,15.1,5.3
52.0,99.0,2015-06-04,00,16,Varias,23:59,04:30,1111X,SANTANDER,0.0,1015.1,1009.5,CANTABRIA,10.0,9.7,22.2,19.4,16.5,3.3
52.0,27.0,2015-06-05,21,01,03:30,00:10,23:10,1111X,SANTANDER,0.0,1018.5,1009.6,CANTABRIA,11.1,0.4,22.3,19.2,16.0,4.2
52.0,6.0,2015-06-06,22,04,10:20,13:40,10:50,1111X,SANTANDER,0.2,1020.0,1017.9,CANTABRIA,10.0,0.0,17.6,16.5,15.4,3.6
52.0,6.0,2015-06-07,00,17,13:40,11:00,05:00,1111X,SANTANDER,0.0,1019.6,1015.8,CANTABRIA,8.9,11.3,21.1,18.2,15.3,5.0
52.0,4.0,2015-06-08,00,17,14:30,13:01,04:50,1111X,SANTANDER,0.0,1016.5,1014.2,CANTABRIA,6.4,12.9,20.7,18.4,16.0,2.8
52.0,4.0,2015-06-09,00,24,13:10,Varias,Varias,1111X,SANTANDER,1.2,1015.4,1010.6,CANTABRIA,6.9,1.2,18.8,17.0,15.3,4.4
52.0,22.0,2015-06-10,00,17,05:30,14:00,05:50,1111X,SANTANDER,1.4,1010.6,1004.8,CANTABRIA,7.5,2.3,19.0,15.8,12.5,2.5
52.0,27.0,2015-06-11,22,05,11:00,14:20,04:40,1111X,SANTANDER,1.2,1005.5,1003.2,CANTABRIA,8.3,0.1,17.6,16.2,14.9,3.6
52.0,35.0,2015-06-12,22,03,23:10,14:20,23:59,1111X,SANTANDER,11.6,1006.7,1004.4,CANTABRIA,7.5,0.0,17.2,16.0,14.7,3.1
52.0,26.0,2015-06-13,22,17,21:20,11:30,21:30,1111X,SANTANDER,18.8,1008.1,1003.5,CANTABRIA,17.8,5.4,19.9,15.6,11.2,5.3
52.0,19.0,2015-06-14,24,03,02:10,16:50,03:30,1111X,SANTANDER,1.2,1010.2,1005.4,CANTABRIA,6.1,9.1,18.4,15.2,12.1,2.2
52.0,33.0,2015-06-15,23,Varias,14:20,13:50,23:50,1111X,SANTANDER,0.0,1017.9,1010.0,CANTABRIA,7.8,9.6,18.1,16.6,15.2,3.9
52.0,32.0,2015-06-16,23,00,02:00,15:20,00:20,1111X,SANTANDER,0.4,1021.6,1017.6,CANTABRIA,8.1,7.6,18.0,16.4,14.9,4.7
52.0,26.0,2015-06-17,08,17,02:10,14:00,01:40,1111X,SANTANDER,0.0,1021.8,1020.3,CANTABRIA,6.7,10.3,19.1,17.0,15.0,2.8
52.0,26.0,2015-06-17,08,17,02:10,14:00,01:40,1111X,SANTANDER,0.0,1021.8,1020.3,CANTABRIA,6.7,10.3,19.1,17.0,15.0,2.8
52.0,4.0,2015-06-18,00,18,12:20,12:00,04:50,1111X,SANTANDER,0.0,1020.7,1018.0,CANTABRIA,5.8,14.6,20.2,17.6,15.0,2.5
52.0,30.0,2015-06-19,00,17,10:40,15:00,01:00,1111X,SANTANDER,1.8,1018.5,1017.3,CANTABRIA,7.2,2.0,18.8,17.4,16.1,2.8
52.0,6.0,2015-06-20,00,17,13:40,12:40,04:40,1111X,SANTANDER,0.0,1017.9,1015.1,CANTABRIA,11.7,14.7,21.5,18.1,14.7,5.3
52.0,7.0,2015-06-21,00,24,18:10,13:00,04:50,1111X,SANTANDER,0.0,1015.7,1011.0,CANTABRIA,7.8,14.8,23.0,18.8,14.5,3.6
52.0,6.0,2015-06-22,21,07,23:00,14:20,03:30,1111X,SANTANDER,0.0,1011.2,1008.9,CANTABRIA,5.8,12.1,21.4,18.6,15.9,2.2
52.0,6.0,2015-06-23,23,00,11:00,13:40,22:10,1111X,SANTANDER,0.0,1013.2,1009.3,CANTABRIA,7.5,12.3,23.1,19.7,16.3,3.3
52.0,99.0,2015-06-24,24,04,Varias,13:50,03:40,1111X,SANTANDER,0.0,1015.0,1012.2,CANTABRIA,8.3,14.9,23.0,19.1,15.2,3.3
52.0,6.0,2015-06-25,22,Varias,11:20,13:10,04:30,1111X,SANTANDER,0.0,1015.5,1013.0,CANTABRIA,10.8,14.7,23.2,19.2,15.2,4.4
52.0,26.0,2015-06-26,22,03,12:50,11:40,01:00,1111X,SANTANDER,0.0,1017.8,1014.4,CANTABRIA,10.3,4.5,20.8,18.9,17.0,4.2
52.0,6.0,2015-06-27,Varias,24,12:20,15:20,04:20,1111X,SANTANDER,0.0,1017.3,1014.1,CANTABRIA,8.3,11.4,23.4,20.2,17.0,4.2
52.0,8.0,2015-06-28,21,03,13:50,14:10,05:20,1111X,SANTANDER,0.0,1017.5,1013.2,CANTABRIA,6.4,7.5,25.4,21.2,17.1,3.3
52.0,8.0,2015-06-29,00,24,09:50,08:20,02:50,1111X,SANTANDER,0.0,1016.4,1007.9,CANTABRIA,12.2,12.0,23.3,20.2,17.1,6.1
52.0,26.0,2015-06-30,00,05,09:30,10:10,07:00,1111X,SANTANDER,0.0,1007.9,1003.8,CANTABRIA,10.6,8.4,22.7,20.0,17.4,5.8
52.0,26.0,2015-07-01,23,02,00:10,10:00,04:30,1111X,SANTANDER,0.6,1010.5,1006.1,CANTABRIA,6.7,4.5,21.3,20.0,18.7,2.8
52.0,27.0,2015-07-02,15,01,07:20,00:20,20:50,1111X,SANTANDER,1.8,1016.8,1009.1,CANTABRIA,11.7,0.0,19.4,18.1,16.8,4.2
52.0,26.0,2015-07-03,00,13,16:00,12:00,00:00,1111X,SANTANDER,0.0,1014.4,1006.9,CANTABRIA,13.3,9.6,28.2,22.6,17.1,4.4
52.0,99.0,2015-07-04,08,24,Varias,13:40,05:10,1111X,SANTANDER,0.0,1016.0,1013.2,CANTABRIA,10.6,10.0,25.0,21.2,17.5,5.3
52.0,26.0,2015-07-05,21,03,12:40,09:20,Varias,1111X,SANTANDER,1.0,1016.9,1011.9,CANTABRIA,13.3,0.0,22.2,19.4,16.7,4.7
52.0,10.0,2015-07-06,00,17,06:20,12:50,04:00,1111X,SANTANDER,0.0,1016.3,1010.0,CANTABRIA,10.3,12.9,24.3,20.2,16.2,4.4
52.0,28.0,2015-07-07,22,02,08:40,16:40,05:00,1111X,SANTANDER,1.6,1015.7,1010.4,CANTABRIA,7.8,12.1,23.1,20.6,18.0,4.2
52.0,31.0,2015-07-08,11,Varias,00:50,13:30,01:00,1111X,SANTANDER,0.0,1017.9,1015.3,CANTABRIA,8.3,1.8,21.8,19.7,17.6,3.1
52.0,8.0,2015-07-09,00,24,Varias,11:30,03:40,1111X,SANTANDER,0.0,1017.2,1010.5,CANTABRIA,15.6,9.5,24.2,21.0,17.7,7.2
52.0,26.0,2015-07-10,24,08,11:10,09:00,04:00,1111X,SANTANDER,0.0,1017.2,1006.0,CANTABRIA,17.5,13.4,23.2,20.2,17.1,7.8
52.0,26.0,2015-07-11,08,Varias,00:00,14:00,04:40,1111X,SANTANDER,0.0,1018.8,1017.1,CANTABRIA,8.6,6.1,22.0,19.5,17.0,3.1
52.0,8.0,2015-07-12,21,04,12:10,12:50,23:59,1111X,SANTANDER,0.0,1018.1,1015.9,CANTABRIA,8.6,2.9,23.8,20.5,17.2,4.7
52.0,6.0,2015-07-13,22,05,Varias,13:50,04:40,1111X,SANTANDER,0.0,1017.5,1015.8,CANTABRIA,8.3,14.5,24.1,19.9,15.7,4.4
52.0,7.0,2015-07-14,00,Varias,12:00,15:30,Varias,1111X,SANTANDER,0.0,1016.9,1014.7,CANTABRIA,10.0,13.8,24.3,20.3,16.3,5.6
52.0,8.0,2015-07-15,00,24,12:10,12:10,Varias,1111X,SANTANDER,0.0,1014.8,1008.7,CANTABRIA,10.0,3.7,23.6,21.1,18.6,4.2
52.0,28.0,2015-07-16,21,04,07:50,14:20,06:10,1111X,SANTANDER,0.0,1011.1,1006.8,CANTABRIA,7.8,10.5,24.0,21.2,18.5,3.1
52.0,8.0,2015-07-17,21,03,16:00,12:50,05:00,1111X,SANTANDER,0.2,1012.5,1009.5,CANTABRIA,6.1,7.9,25.0,21.2,17.5,2.5
52.0,8.0,2015-07-17,21,03,16:00,12:50,05:00,1111X,SANTANDER,0.2,1012.5,1009.5,CANTABRIA,6.1,7.9,25.0,21.2,17.5,2.5
52.0,29.0,2015-07-18,00,06,12:40,13:40,02:40,1111X,SANTANDER,0.0,1012.1,1008.4,CANTABRIA,7.2,7.1,24.6,21.6,18.5,3.6
52.0,6.0,2015-07-19,Varias,05,Varias,14:50,02:10,1111X,SANTANDER,0.0,1010.8,1010.0,CANTABRIA,6.9,11.2,26.9,23.6,20.4,3.3
52.0,7.0,2015-07-20,21,12,12:10,12:00,05:00,1111X,SANTANDER,0.0,1011.3,1009.5,CANTABRIA,7.8,13.9,27.4,23.6,19.7,2.2
52.0,6.0,2015-07-21,23,05,16:30,12:40,Varias,1111X,SANTANDER,4.8,1012.9,1009.0,CANTABRIA,7.5,0.6,26.8,23.6,20.3,3.1
52.0,26.0,2015-07-22,21,02,06:40,16:20,09:40,1111X,SANTANDER,4.4,1016.1,1011.1,CANTABRIA,12.5,0.0,21.6,20.0,18.5,5.6
52.0,8.0,2015-07-23,00,24,11:10,14:30,05:10,1111X,SANTANDER,0.0,1015.5,1007.1,CANTABRIA,8.9,13.8,24.9,21.0,17.0,4.4
52.0,31.0,2015-07-24,24,09,23:10,09:40,21:20,1111X,SANTANDER,0.6,1012.6,1004.7,CANTABRIA,15.0,6.0,26.0,22.1,18.2,5.3
52.0,32.0,2015-07-25,Varias,24,00:40,15:00,23:50,1111X,SANTANDER,0.0,1015.7,1011.0,CANTABRIA,13.1,6.8,22.0,19.2,16.4,3.6
52.0,27.0,2015-07-26,00,13,20:10,12:40,02:10,1111X,SANTANDER,1.8,1011.0,1007.1,CANTABRIA,8.6,9.9,27.8,21.6,15.4,3.3
52.0,32.0,2015-07-27,21,03,06:20,11:50,Varias,1111X,SANTANDER,1.2,1012.7,1009.0,CANTABRIA,10.8,1.9,23.0,20.2,17.3,5.6
52.0,21.0,2015-07-28,00,Varias,05:10,13:10,02:30,1111X,SANTANDER,2.9,1012.0,1007.4,CANTABRIA,5.6,12.6,26.6,21.8,17.0,2.2
52.0,4.0,2015-07-29,23,03,09:00,00:00,23:20,1111X,SANTANDER,8.9,1012.2,1006.4,CANTABRIA,12.8,0.0,22.3,19.7,17.1,3.9
52.0,8.0,2015-07-30,00,24,19:10,15:50,23:50,1111X,SANTANDER,11.7,1012.1,1008.2,CANTABRIA,8.6,3.2,22.9,19.6,16.2,5.0
52.0,7.0,2015-07-31,23,07,10:30,17:30,05:50,1111X,SANTANDER,1.0,1010.3,1004.7,CANTABRIA,8.9,2.4,20.0,17.2,14.4,3.3
52.0,9.0,2015-08-01,10,24,17:00,15:40,04:50,1111X,SANTANDER,0.0,1012.2,1009.0,CANTABRIA,12.2,13.3,23.2,19.2,15.1,6.4
52.0,28.0,2015-08-02,23,15,17:00,16:00,03:50,1111X,SANTANDER,0.0,1010.0,1004.2,CANTABRIA,13.1,13.8,30.4,23.2,15.9,6.1
52.0,28.0,2015-08-03,24,14,23:50,14:30,05:20,1111X,SANTANDER,4.4,1012.2,1008.5,CANTABRIA,8.9,10.1,24.8,21.3,17.8,1.9
52.0,9.0,2015-08-04,10,24,17:30,15:20,05:20,1111X,SANTANDER,0.0,1014.1,1008.8,CANTABRIA,10.6,1.6,22.8,19.7,16.6,4.4
52.0,28.0,2015-08-05,22,07,08:20,14:20,05:10,1111X,SANTANDER,0.0,1010.9,1004.5,CANTABRIA,11.4,12.1,23.4,20.4,17.3,3.1
52.0,8.0,2015-08-06,22,Varias,10:10,08:50,Varias,1111X,SANTANDER,0.0,1010.2,1008.0,CANTABRIA,11.4,6.0,23.9,21.2,18.6,3.3
52.0,34.0,2015-08-07,23,04,17:40,09:20,21:00,1111X,SANTANDER,6.8,1017.2,1009.3,CANTABRIA,10.6,0.0,20.9,18.5,16.1,4.4
52.0,30.0,2015-08-08,22,Varias,23:10,11:30,07:00,1111X,SANTANDER,0.0,1018.9,1016.2,CANTABRIA,9.4,7.5,21.8,18.4,14.9,4.7
52.0,30.0,2015-08-09,01,24,00:30,15:40,Varias,1111X,SANTANDER,0.0,1018.2,1014.5,CANTABRIA,9.4,7.0,22.2,19.7,17.2,3.3
52.0,9.0,2015-08-10,00,18,14:20,13:20,04:00,1111X,SANTANDER,0.0,1014.5,1006.9,CANTABRIA,13.9,12.1,25.1,20.8,16.4,6.7
52.0,27.0,2015-08-11,23,04,16:20,14:20,05:00,1111X,SANTANDER,0.0,1009.7,1005.6,CANTABRIA,7.5,5.3,23.9,21.4,18.8,3.1
52.0,28.0,2015-08-12,20,17,19:00,10:00,05:00,1111X,SANTANDER,14.2,1009.7,1007.1,CANTABRIA,6.4,5.9,23.1,21.0,19.0,2.5
52.0,29.0,2015-08-13,23,05,19:00,10:40,06:40,1111X,SANTANDER,1.6,1011.5,1007.6,CANTABRIA,21.1,2.2,21.7,19.4,17.1,9.4
